function_name,duration,high_res_duration
ComputeKeyPointsOctTree,13177468,13177488
computeOrientation,153719,153759
ComputeKeyPointsOctTree,12975122,12975121
GaussianBlur,138531,138591
GaussianBlur,112113,112163
computeDescriptors,5622604,5622644
computeDescriptors,5578523,5578564
GaussianBlur,93960,93991
GaussianBlur,237020,237050
computeDescriptors,4632377,4632407
computeDescriptors,4511068,4511108
GaussianBlur,81768,81798
GaussianBlur,54819,54849
computeDescriptors,3772188,3772228
computeDescriptors,3825725,3825765
GaussianBlur,66050,66089
GaussianBlur,65669,65699
computeDescriptors,3172491,3172521
computeDescriptors,3156362,3156412
GaussianBlur,93630,93660
GaussianBlur,52836,52866
computeDescriptors,2670331,2670361
computeDescriptors,2606716,2606736
GaussianBlur,56913,56933
GaussianBlur,112013,112053
computeDescriptors,2176486,2176515
computeDescriptors,2152152,2152212
GaussianBlur,119517,119547
GaussianBlur,66731,66771
computeDescriptors,1813979,1814109
computeDescriptors,1817144,1817174
GaussianBlur,49189,49249
GaussianBlur,57825,57855
computeDescriptors,1549910,1549950
computeDescriptors,1586486,1586515
Track,811136828,811137008
GrabImageStereo,859385523,859385563
ComputePyramid,667370,667490
ComputePyramid,766098,766189
DistributeOctTree,1403094,1403135
DistributeOctTree,1414986,1415056
DistributeOctTree,892839,892879
DistributeOctTree,862113,862163
DistributeOctTree,642044,642084
DistributeOctTree,623000,623030
DistributeOctTree,482845,482885
DistributeOctTree,487263,487303
DistributeOctTree,320541,320581
DistributeOctTree,330690,330730
DistributeOctTree,252989,253028
DistributeOctTree,249943,249973
DistributeOctTree,189373,189413
DistributeOctTree,188973,189013
DistributeOctTree,151895,151925
DistributeOctTree,150473,150503
computeOrientation,589699,589729
computeOrientation,577507,577537
computeOrientation,468890,468930
computeOrientation,460816,460836
computeOrientation,385979,386010
computeOrientation,380059,380089
computeOrientation,326742,326772
computeOrientation,324258,324278
computeOrientation,266072,266092
computeOrientation,272003,272023
computeOrientation,222113,222123
computeOrientation,220339,220339
computeOrientation,184995,185025
computeOrientation,181228,181249
computeOrientation,151905,151915
ComputeKeyPointsOctTree,13080114,13080104
computeOrientation,148750,148770
ComputeKeyPointsOctTree,12979382,12979422
GaussianBlur,147929,147979
GaussianBlur,376522,376552
computeDescriptors,5718487,5718507
computeDescriptors,5510660,5510690
GaussianBlur,99901,99931
GaussianBlur,232732,232772
computeDescriptors,4630164,4630194
computeDescriptors,4549508,4549538
GaussianBlur,84423,84453
GaussianBlur,68514,68544
computeDescriptors,3857764,3857804
computeDescriptors,3978723,3978883
GaussianBlur,69997,70027
GaussianBlur,54389,54439
computeDescriptors,3216892,3216932
computeDescriptors,3242889,3242919
GaussianBlur,54569,54599
GaussianBlur,35625,35655
computeDescriptors,2645856,2645896
computeDescriptors,2622044,2622084
GaussianBlur,57494,57524
GaussianBlur,36867,36907
computeDescriptors,2245471,2245512
computeDescriptors,2270507,2270547
GaussianBlur,47877,47907
GaussianBlur,29734,29774
computeDescriptors,1891008,1891048
computeDescriptors,1840757,1840798
GaussianBlur,51754,51784
GaussianBlur,52345,52365
computeDescriptors,1526527,1526557
computeDescriptors,1519204,1519245
Track,731207970,731208160
GrabImageStereo,779744805,779744845
ComputePyramid,599106,599286
ComputePyramid,850802,850913
DistributeOctTree,1350549,1350730
DistributeOctTree,1361539,1361569
DistributeOctTree,850091,850122
DistributeOctTree,872832,872873
DistributeOctTree,602893,602943
DistributeOctTree,625945,625985
DistributeOctTree,475622,475653
DistributeOctTree,556278,556309
DistributeOctTree,356036,356076
DistributeOctTree,365613,365653
DistributeOctTree,250744,250785
DistributeOctTree,250564,250594
DistributeOctTree,188020,188061
DistributeOctTree,150694,150734
DistributeOctTree,188632,188662
DistributeOctTree,149822,149852
computeOrientation,570584,570625
computeOrientation,544086,544116
computeOrientation,454053,454083
computeOrientation,450908,450938
computeOrientation,379328,379358
computeOrientation,371163,371182
computeOrientation,329287,329297
computeOrientation,313579,313589
computeOrientation,264379,264399
computeOrientation,221191,221211
computeOrientation,255754,255764
computeOrientation,183503,183513
computeOrientation,212826,212836
computeOrientation,149681,149691
ComputeKeyPointsOctTree,13027620,13027620
computeOrientation,175378,175388
GaussianBlur,135886,135927
computeOrientation,167093,167133
ComputeKeyPointsOctTree,13033251,13033271
GaussianBlur,111141,111191
computeDescriptors,5565019,5565059
GaussianBlur,82610,82640
computeDescriptors,5688523,5688563
GaussianBlur,86066,86096
computeDescriptors,4605711,4605741
GaussianBlur,81458,81488
computeDescriptors,4608706,4608746
GaussianBlur,72301,72331
computeDescriptors,3841886,3841916
GaussianBlur,66821,66871
computeDescriptors,3891205,3891235
GaussianBlur,62524,62544
computeDescriptors,3195113,3195163
GaussianBlur,60059,60109
computeDescriptors,3236778,3236808
GaussianBlur,52265,52305
computeDescriptors,2602298,2602318
GaussianBlur,58596,58626
computeDescriptors,2627143,2627183
GaussianBlur,51884,51914
computeDescriptors,2201502,2201662
GaussianBlur,56132,56172
computeDescriptors,2228531,2228571
GaussianBlur,47627,47657
computeDescriptors,1811655,1811685
GaussianBlur,42127,42157
computeDescriptors,1799423,1799463
GaussianBlur,42116,42146
computeDescriptors,1522089,1522110
computeDescriptors,1530615,1530655
Track,691867035,691867235
GrabImageStereo,739984004,739984094
ComputePyramid,809948,810068
ComputePyramid,807263,807384
DistributeOctTree,1309855,1309945
DistributeOctTree,1305808,1305848
DistributeOctTree,892177,892217
DistributeOctTree,915860,915971
DistributeOctTree,634591,634621
DistributeOctTree,619984,620024
DistributeOctTree,479169,479209
DistributeOctTree,476243,476293
DistributeOctTree,372666,372706
DistributeOctTree,362607,362647
DistributeOctTree,254492,254532
DistributeOctTree,247429,247469
DistributeOctTree,192068,192108
DistributeOctTree,187620,187660
DistributeOctTree,146094,146135
DistributeOctTree,152527,152557
computeOrientation,543044,543074
computeOrientation,573610,573640
computeOrientation,447822,447862
computeOrientation,491542,491571
computeOrientation,372676,372686
computeOrientation,411717,411747
computeOrientation,382673,382693
computeOrientation,345086,345126
computeOrientation,257777,257787
computeOrientation,258779,258809
computeOrientation,214028,214038
computeOrientation,222424,222444
computeOrientation,176921,176941
ComputeKeyPointsOctTree,12746190,12746220
computeOrientation,148269,148279
computeOrientation,180758,180768
GaussianBlur,127962,128002
computeOrientation,165260,165290
ComputeKeyPointsOctTree,12933931,12933951
GaussianBlur,126058,126099
computeDescriptors,5619839,5619879
GaussianBlur,83702,83742
computeDescriptors,5581499,5581560
GaussianBlur,86436,86447
computeDescriptors,4642717,4642757
GaussianBlur,82199,82239
computeDescriptors,4626558,4626599
GaussianBlur,79965,79995
computeDescriptors,3822511,3822541
GaussianBlur,64597,64637
computeDescriptors,3866281,3866311
GaussianBlur,68735,68765
computeDescriptors,3238601,3238632
GaussianBlur,55551,55581
computeDescriptors,3177470,3177500
GaussianBlur,54279,54308
computeDescriptors,2722626,2722656
computeDescriptors,2638684,2638724
GaussianBlur,57655,57685
GaussianBlur,36927,36957
computeDescriptors,2194690,2194730
GaussianBlur,49790,49821
computeDescriptors,2240813,2240863
GaussianBlur,49430,49460
computeDescriptors,1835999,1836039
GaussianBlur,44410,44440
computeDescriptors,1866675,1866715
GaussianBlur,44380,44430
computeDescriptors,1595172,1595212
computeDescriptors,1541474,1541504
Track,688122054,688122235
GrabImageStereo,736320382,736320402
ComputePyramid,767051,767201
ComputePyramid,855210,855451
DistributeOctTree,1341833,1341863
DistributeOctTree,1311628,1311698
DistributeOctTree,908848,908888
DistributeOctTree,898620,898710
DistributeOctTree,625274,625304
DistributeOctTree,630393,630433
DistributeOctTree,466035,466065
DistributeOctTree,475071,475111
DistributeOctTree,328004,328044
DistributeOctTree,318357,318388
DistributeOctTree,253679,253720
DistributeOctTree,245545,245585
DistributeOctTree,183673,183703
DistributeOctTree,183793,183824
DistributeOctTree,148690,148730
DistributeOctTree,148890,148930
computeOrientation,544387,544417
computeOrientation,653324,653364
computeOrientation,452069,452110
computeOrientation,371594,371624
computeOrientation,559815,559855
computeOrientation,310333,310333
computeOrientation,409462,409502
computeOrientation,256415,256425
computeOrientation,213888,213908
computeOrientation,322124,322134
computeOrientation,176320,176340
computeOrientation,147387,147427
ComputeKeyPointsOctTree,12674251,12674251
computeOrientation,301166,301166
GaussianBlur,136738,136788
computeOrientation,235577,235607
computeOrientation,185957,185997
computeOrientation,153729,153759
ComputeKeyPointsOctTree,13380883,13380893
GaussianBlur,122692,122742
computeDescriptors,5558750,5558770
GaussianBlur,149661,149701
computeDescriptors,5634026,5634066
GaussianBlur,159048,159088
computeDescriptors,4558946,4558976
GaussianBlur,69035,69065
computeDescriptors,4641315,4641345
GaussianBlur,73273,73313
computeDescriptors,3793118,3793148
GaussianBlur,64276,64306
computeDescriptors,3840454,3840484
GaussianBlur,63676,63696
computeDescriptors,3169215,3169255
GaussianBlur,53347,53377
computeDescriptors,3161292,3161332
GaussianBlur,61462,61512
computeDescriptors,2599774,2599804
GaussianBlur,59338,59368
computeDescriptors,2632684,2632724
GaussianBlur,49019,49059
computeDescriptors,2181877,2181917
GaussianBlur,47606,47636
computeDescriptors,2216740,2216770
GaussianBlur,48608,48638
computeDescriptors,1799193,1799223
GaussianBlur,47586,47616
computeDescriptors,1880200,1880229
GaussianBlur,41115,41155
computeDescriptors,1507974,1508014
computeDescriptors,1513544,1513574
Track,697107595,697107765
GrabImageStereo,745626269,745626380
ComputePyramid,678410,678511
ComputePyramid,879896,879986
DistributeOctTree,1281403,1281443
DistributeOctTree,1381475,1381545
DistributeOctTree,858727,858767
DistributeOctTree,899741,899852
DistributeOctTree,642996,643056
DistributeOctTree,696063,696133
DistributeOctTree,477887,477917
DistributeOctTree,477175,477215
DistributeOctTree,317085,317125
DistributeOctTree,342151,342231
DistributeOctTree,254422,254462
DistributeOctTree,258158,258198
DistributeOctTree,250985,251025
DistributeOctTree,193370,193411
DistributeOctTree,147557,147587
DistributeOctTree,153689,153729
computeOrientation,548595,548615
computeOrientation,598285,598315
computeOrientation,480161,480210
computeOrientation,520303,520343
computeOrientation,382243,382273
computeOrientation,312867,312877
computeOrientation,444586,444616
computeOrientation,258669,258689
computeOrientation,342351,342361
computeOrientation,216293,216303
computeOrientation,177301,177321
computeOrientation,275940,275960
computeOrientation,151675,151695
ComputeKeyPointsOctTree,12807094,12807124
computeOrientation,233563,233593
GaussianBlur,141907,141968
computeOrientation,210993,211023
computeOrientation,157305,157325
ComputeKeyPointsOctTree,13474985,13475015
GaussianBlur,135556,135606
computeDescriptors,5634106,5634146
GaussianBlur,86126,86156
computeDescriptors,5547219,5547259
GaussianBlur,98989,99019
computeDescriptors,4679827,4679866
GaussianBlur,97547,97587
computeDescriptors,4639403,4639443
GaussianBlur,72802,72832
computeDescriptors,3894452,3894482
GaussianBlur,61361,61391
computeDescriptors,3857495,3857535
GaussianBlur,65088,65118
computeDescriptors,3202698,3202727
GaussianBlur,57995,58035
computeDescriptors,3173926,3173945
GaussianBlur,53857,53887
computeDescriptors,2704704,2704744
GaussianBlur,54028,54048
computeDescriptors,2637733,2637763
GaussianBlur,49770,49821
computeDescriptors,2201132,2201162
GaussianBlur,49850,49880
computeDescriptors,2207804,2207844
GaussianBlur,53827,53868
computeDescriptors,1881011,1881061
GaussianBlur,45613,45643
computeDescriptors,1815432,1815492
GaussianBlur,124466,124506
computeDescriptors,1521909,1521939
computeDescriptors,1534012,1534052
Track,652015233,652015493
GrabImageStereo,701707501,701707592
ComputePyramid,657472,657583
ComputePyramid,882841,883031
DistributeOctTree,1308263,1308422
DistributeOctTree,1496203,1496323
DistributeOctTree,873073,873143
DistributeOctTree,908567,908607
DistributeOctTree,607221,607251
DistributeOctTree,627668,627708
DistributeOctTree,470042,470082
DistributeOctTree,321313,321352
DistributeOctTree,479911,479950
DistributeOctTree,248410,248451
DistributeOctTree,337512,337592
DistributeOctTree,186248,186278
DistributeOctTree,154850,154911
DistributeOctTree,266623,266743
computeOrientation,576405,576446
DistributeOctTree,186768,186808
DistributeOctTree,145664,145694
computeOrientation,458531,458561
computeOrientation,376734,376754
computeOrientation,601371,601391
computeOrientation,312506,312516
computeOrientation,456008,456037
computeOrientation,259521,259531
computeOrientation,219478,219489
computeOrientation,390218,390248
computeOrientation,178864,178884
computeOrientation,149251,149261
ComputeKeyPointsOctTree,12376946,12376956
computeOrientation,339095,339125
GaussianBlur,131860,131949
computeOrientation,278846,278866
computeOrientation,219738,219758
computeOrientation,183202,183233
computeOrientation,154040,154060
ComputeKeyPointsOctTree,13611115,13611125
GaussianBlur,122262,122292
computeDescriptors,5543102,5543162
GaussianBlur,88982,89002
computeDescriptors,5545325,5545456
GaussianBlur,82589,82630
computeDescriptors,4583854,4583894
GaussianBlur,74165,74195
computeDescriptors,4665011,4665091
GaussianBlur,76349,76379
computeDescriptors,3813195,3813235
GaussianBlur,63275,63305
computeDescriptors,3820247,3820317
GaussianBlur,72421,72502
computeDescriptors,3155962,3156043
GaussianBlur,54750,54759
computeDescriptors,3170349,3170389
GaussianBlur,52435,52465
computeDescriptors,2588805,2588835
GaussianBlur,51774,51804
computeDescriptors,2610735,2610775
GaussianBlur,57114,57154
computeDescriptors,2178311,2178341
GaussianBlur,49409,49440
computeDescriptors,2191074,2191174
GaussianBlur,50451,50491
computeDescriptors,1795837,1795877
GaussianBlur,39281,39311
computeDescriptors,1819951,1819981
GaussianBlur,42927,42957
computeDescriptors,1532389,1532429
computeDescriptors,1533391,1533411
Track,603625726,603625996
GrabImageStereo,652465395,652465436
ComputePyramid,705590,705700
ComputePyramid,976491,976631
DistributeOctTree,1355307,1355347
DistributeOctTree,1285121,1285211
DistributeOctTree,925569,925639
DistributeOctTree,980228,980358
DistributeOctTree,640682,640702
DistributeOctTree,622218,622318
DistributeOctTree,473589,473629
DistributeOctTree,477075,477116
DistributeOctTree,322144,322174
DistributeOctTree,325761,325801
DistributeOctTree,247699,247740
DistributeOctTree,254722,254762
DistributeOctTree,183222,183252
DistributeOctTree,187280,187309
DistributeOctTree,146756,146796
DistributeOctTree,148339,148369
computeOrientation,574612,574723
